id,subject_id,sessionnr,trialnr,startduration,directiontoend,statesequence,cue_type,cue_begin,cue_end,state_duration,state,state_index,side,rung,touch_begin,touch_end,mouseside
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,34,19646,19686,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,33,19661,19767,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,32,19385,19903,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,35,19692,19909,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,32,19951,19991,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,36,19791,20143,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,33,19860,20195,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,1,35,20155,20330,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,661,2,1,0,37,20324,20494,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,2,0,161,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,1,14141,14184,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,2,14190,14218,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,1,14208,14233,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,1,14177,14330,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,1,14357,14378,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,1,14406,14427,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,4,14511,15817,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,3,14323,15969,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,5,15976,16225,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,3,15991,16449,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,7,16194,16623,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,4,16218,16666,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,4,16693,16714,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,8,16581,16799,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,7,16644,16880,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,9,16756,17102,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,11,16997,17168,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,8,16820,17241,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,1,12,17096,17331,1
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,11,17190,17389,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,13,17292,17437,0
5234,751,1,1,7326,1,1-2-1-3-4-6,4,21020,21516,10032,1,2,0,13,17458,17617,0
